"If you're on a long-term business trip in Houston, make sure you're at this Hilton, because they'll make sure that you're comfortable and well care for.",Hotel
I was there for six weeks from mid-March through early May and the entire staff did their best to provide the comforts of home for me.,Hotel
"Any time that there was an issue - and there are always minor issues at any hotel, especially during a stay that lone - they fixed it pronto - and that's really what counts.",Hotel
"It's not about perfection, it's about dedication and commitment to guest comfort and wellbeing, and the Hilton Garden Inn on Katy Freeway is the place to stay for that in Houston.",Hotel
Would definitely stay here again.,Hotel
I travel alot with my job and vacationing with my wife on our Harley Davidson.,Hotel
"It is my second time here and It has been a very gratefull experience to Stay here, quick, friendly and helpfull service, answer to all my questions with nice attitude, nice rooms, overall the kitchen, I have never seen in my country a service like this, is like be at home, with all those things, is very helpfull, you can save money there, you can cook, watch tv, swin in the pool, wash yopur clothes, do excersise, have a light breakfast in the morning, all this for the same price, it really worth the value.",Hotel
"Even though this whole establishment was completely booked, it was pleasant none the less to stay here.",Hotel
I will be more than happy to stay here again.,Hotel
Everything you want and expect in a first-class hotel.,Hotel
This hotel continues to be one of our very favorites!,Hotel
The workout facility is very nice & open 24/7 and the employees treat you like valued guests.,Hotel
"I've been in Houston quarterly for the past 14 years and the group I'm with has used several hotels over that period, usually near IAH as most of us travel in.",Hotel
The Four Seasons is one of the more comfortable places I've stayed in and especially well set up for our group (pushing 90 people at each board meeting).,Hotel
"I'd be pressed to call Houston a beautiful city with a charming ambiance, nor is the hotel itself an interesting structure, but the guest rooms are well decorated, nicely sized and have excellent bedding, especially in the case of the small suites to which I'm occasionally upgraded.",Hotel
Looking to stay in Houston Texas!,Hotel
"If you are on business or pleasure, or as in our case doing both the the Four Seasons in Downtown Houston is perfect.",Hotel
"We are here over ""Thanks Giving"" and it is quite a site to see.",Hotel
"If you need a great Hotel in Houston Texas, then this Hotel should be on the list to check out.",Hotel
Would recommend,Hotel
"We both agreed that the bed was one of the most comfortable either of us had ever slept in; additionally, the room and hallways were quiet.",Hotel
"Overall, we had a very good stay and would definitely return.",Hotel
It was AMAZING!,Hotel
We would highly recommend it!,Hotel
Our room overlooked the pool and the main City Centre square.,Hotel
We will definitely stay here again!,Hotel
Great location in City Center.,Hotel
"Right in the middle of tons of shopping, dining and entertainment.",Hotel
"Campus hotels are a little unpredictable, but this one is a star.",Hotel
"I was on a bussiness trip , it was a great experience.",Hotel
The noise level is low for being in midtown.,Hotel
The quick taxi ride to or from Grand Central is only about $5.,Hotel
"All in all, would recommend this hotel for not only those associated with the UH campus, but for any travelers who want a nice place to stay for a reasonable amount of money.",Hotel
"We really didn't have a bad experience, but this hotel does have some ends to tie up before we would return.",Hotel
"Valet parking available, but also can self park in a covered garage connected to hotel.",Hotel
"I was booked at this property by accident, and I am now a repeat customer.",Hotel
Parking is very cheap and the hotel is extremely secure.,Hotel
Thank you all for such a pleasant stay!,Hotel
"The location was perfect, it is in the middle of the U of H campus, but had easy parking in the parking garage.",Hotel
I try to stay at the Iroquois when I am in NY for business.,Hotel
Bottom line: I recommend it highly and will certainly stay here again.,Hotel
I have stayed in this hotel before many times.,Hotel
This time I saw major difference.,Hotel
I think everything expect location.Just location,Hotel
Close proximity to airport.,Hotel
For the value of money it is good bet.,Hotel
the ventilation in long corridors should be improved to avoid damp algal smell.location,Hotel
There is nothing but a building.,Hotel
Very nice swimming pool on roof but sun loungers needs new covers.,Hotel
"The hotel rooms were a little old, the fitness centre and pool smallNice hotel, great Security, friendly staff, nice breakfast",Hotel
Good place to spend the night in between flights.,Hotel
They did not refund money for one day earlier checkout citing reason online booking.Ambiance,Hotel
As per moneyNot good as per money last time they give me good room but this time not worth it,Hotel
No complainsMy preferred hotel in Mumbai,Hotel
Very near to domestic airport.,Hotel
I think the hotel inside is too dark all over.,Hotel
we did not get what exactly was assured to us while making the payment and booking.,Hotel
"!.Great location, food and services!",Hotel
Close to airport which was all we needed.,Hotel
.and life secure and be comfortable.,Hotel
..Very beautiful...,Hotel
Great location...,Hotel
Old property.,Hotel
A typical business hotel type services.,Hotel
Like value for money rooms.,Hotel
Not worth the cost.,Hotel
Just ok.Excallent location for a transit traveller.,Hotel
They do not allow visitors in the room which hampers work etc.Would not like to stay next time because of this restrictions.,Hotel
Things were way way overpriced for no reason!,Hotel
Nothing specificLocation and ambiance,Hotel
"It is a bit worn out, needs some renovation in the rooms.It is an impressive location.",Hotel
"Deluxe room was dated.Nice pool, close to domestic terminal.",Hotel
Gym is too small in a cramped room.close proximity to Airport,Hotel
That the true cost was hidden by all the added extras.,Hotel
Service of 4 starRate just right for 4 star,Hotel
"Parking is a major nuisance, because of the location.Very warm service, especially the Bell Captain, Wesley.",Hotel
Some staff behaviorEverything and pool and gym specially,Hotel
overpriced stay as well as foodnear airport,Hotel
Sarrounding of hotelNothing as such.,Hotel
"Hotel felt old and room was not 100% cleanNice staff, good breakfast.",Hotel
Close to airport.,Hotel
Nice pool area on the roof,Hotel
This is a very high price!Nice hotel with nice staff,Hotel
Great location near Airport and US consulate.,Hotel
Lively place,Hotel
Property looking oldAs always value for money,Hotel
"nice hotel, good location, value for money",Hotel
the rufetop floor,Hotel
i think this hotel is not a 5 star level.it is may be only3to4 star level.i was astonished when breakfast was not included.,Hotel
"Stayed for one night.Convenient location, comfortable rooms.",Hotel
There is a swimming pool but its clearly mentioned no lifeguard and swim at your own riskThe rooftop,Hotel
Good enough for value for money.,Hotel
Moreover doesnot seems like a 5start hotelVery near from domestic airport and international airport is also not far.,Hotel
Very close to airport.,Hotel
Great lobby area.,Hotel
The property is definitely not suitable to be featured as 5 star given the current status of the rooms and amenities which is overdue for a complete refurbishment.The property is located fairly close to the airport.,Hotel
This hotel is no way near 5 star standard this should 3 star ratedStaff was welcoming,Hotel
Everything....everyone was exceptionally great!,Hotel
From the Valet to Club Prive to All the Restaurants....absolutely warm good feeling of a eco friendly atmosphere....Truly a wonderful experience after long.,Hotel
Rooms were so old and was not worth the moneyNothing in purticular,Hotel
It's an excellent place to stay.,Hotel
"The hotel is dated, at best a 3 star hotel...the staff are less than professional and feels like they are related to the owner or from the same community ,a distinct lack of professionalism is apparent.",Hotel
 at all,Hotel
This is a good hotel.,Hotel
Walking distance from the Santa Cruz airport.,Hotel
The entire experience,Hotel
Hopeless Stay.,Hotel
Absolutely unorganized.,Hotel
Will never get back to this place again in my life.Nothing!,Hotel
Very conveniently located.,Hotel
this is best in class hotel.,Hotel
The hotel is located just among residential houses in some shabby colony/village.,Hotel
I would not recommend to stay here.,Hotel
It was an average experience.,Hotel
Great time stay with hotel Eden royal in Gurgaon,Hotel
Last fortnight (15-16 April) had an occasion to stay in this hotel for two nights.,Hotel
All in all a good experience.,Hotel
I booked the hotel for my relative wedding.,Hotel
The experience from start to finish was simply amazing.,Hotel
We stayed in the hotel for 3 days.,Hotel
I have stayed in this hotel for couple of times and it is perfect in all the forms.,Hotel
this property should be considered into premium category,Hotel
Booked thru oyo..this deserves a premium rating.,Hotel
A bit hard to find.,Hotel
Gave us good reference for a travels for our trip to agraMore,Hotel
"is just near the domestic airport, good for meetings in that area Anderi BKC Bandra Powai Chembur, etc",Hotel
Over all aura could be better.,Hotel
Close to the airport.,Hotel
A bit under lit in some parts of hotel Not many things to dislike in all honestyGreat location near to the domestic airport.Free shuttle service from domestic airport but 900 rupees to internationalRoof top pool was decent.Nice rooftop restaurant .Great choice for breakfast.,Hotel
Little costly nothing elseIt was really awesum being there would like to visit again everything so well planned I was told for check in at 12 but was allowed at 10 itself really helpful n understanding as v had landed from flight n was tired,Hotel
The location itself is peaceful.,Hotel
The hotel and room equipment are getting older.Nice hotel close to the airport.,Hotel
Location brilliant for onward travel .,Hotel
"Very kind and helpful staff (except man at the reception desk), and very helpful ladies.Many thanks to the staff at the Business Center for their help and kindness.Excellent location / airports.",Hotel
Secure place,Hotel
Close priximity to airport.,Hotel
"The total bill we paid was above Indian pricing standards.Breakfast was delicious, location is convenient, staff friendly especially guest relations (the one girl who checked in us to the hotel)",Hotel
"Quite a confusing layout, with poor signage.",Hotel
"I'm not sure the lift to the 7th floor actually exists!Good location, near CSI Airport",Hotel
It was good but MAP was not provided .,Hotel
Remarkable difference compared to one or two years back.,Hotel
"The location and the road to get in to hotel is very pathetic,",Hotel
CAN BE BETTERGOOD HOTEL FOR A SHORT TRIP FOR SINGLE TRAVELLER,Hotel
"They need to have one more elevator.Excellent location, very compact and elegant.Small property so great attention to guests and excellent room service .",Hotel
No one at the hotel asked me to block any amount.,Hotel
"gym was in bad condition, only the treadmill worked.",Hotel
"I chose this hotel as I wanted a hotel with a gym, but felt let down after seeing the size and quality of equipment used.",Hotel
Phone was not workingEco friendly,Hotel
Close to the airport and super convenient.,Hotel
But over all okay.,Hotel
"Property conveniently located near Domestic Airport, plus free airport shuttle",Hotel
A bit overpriced.,Hotel
Location just off express highway.,Hotel
"than gets poor again, than you have to call them back again and again.Convinient location close to airport.",Hotel
Good hotel!,Hotel
!very close to domestic and internetional air port clean and good hotel,Hotel
Room service is too expensive.,Hotel
Ambience of the hotel,Hotel
I do not recommend for business.Big room.,Hotel
Near to airport.,Hotel
All was good .Hotel is excellent value for money.,Hotel
The place is very lively and friendly,Hotel
its expensivelocation,Hotel
Surprisingly over charged.Stayed in one night only.the breakfast at boulevard was excellent.,Hotel
Approach to the hotel from main road with shanty town type hokker stalls and shabby structures.,Hotel
"- Big rooms, very clean",Hotel
"- Small pool, jacuzzi and gym",Hotel
It is fabulous to have the kitchen with cooking facilities and the access to a whole range of fresh foods directly across the road at Fairway.,FB
Lemon poppy-seed pancakes are must haves at the restaurant.,FB
One of the best pancakes ever.,FB
"The kitchenette was a nice touch with a stocked fridge offering complimentary non-alcoholic beverages and snacks, dishes and utensils, a sink, dishwasher, and a microwave.",FB
They have daily Happy Hour(s) where you can get a complimentary decent glass of wine in the modest Lobby Lounge and bring it to your room.,FB
One suggestion is to offer selections of cheese and crackers platters to go with that wine.,FB
We didn't eat in the hotel restaurants.,FB
The restaurant off the lobby was very pricey for breakfast (+$20 per entree).,FB
"When you can get a decent breakfast within a block or two of the hotel for under $10, what can I say?",FB
"Every room has a fridge with complimentary soft drinks, snacks, water, sparkling water, milk and juices.",FB
Breakfast at the Andaz ranks above almost anything i have ever paid.,FB
"Apparently, i had a $190.00 breakfast for two the first morning, and $175.00 the second.",FB
"Eggs for each, coffee, berries.",FB
I just had breakfast this morning for 2 at the Four Seasons NYC.,FB
We had drinks at the Lambs Club bar nearly every night with our friends and were very happy with everything.,FB
We had dinner at the Lambs Club restaurant downstairs and were very pleased.,FB
We did not have breakfast at the hotel as there are a lot of alternatives close by.,FB
Numerous classic eateries within walking distance.,FB
"In the morning it was full of coffee, with cups available for you to take out with you.",FB
"And from the afternoon onwards, hot cider was available.",FB
"Breakfast was basic but perfectly acceptable, lovely fresh continental breakfast, decent coffee, fruit juices, yoghurts.",FB
You can eat as much as you like and grab a coffee before you head into New York.,FB
Wonderful bar and restaurants.,FB
Kitchenette was handy to eat breakfast in.,FB
We did cook a few evening meals but were limited with cutlery!,FB
It had an amazing variety of produce as well as ready cooked meals.,FB
Didn't use the kitchen for our overnight stay but definitely would in the future.,FB
Viand diner downstairs was OK for dinner -- not great but sufficient.,FB
The complimentary drinks and snacks were a plus.,FB
Being able to get a cold bottle of water at all times was great and snacks in the rooms was a nice touch.,FB
"We also loved the complimentary snacks and beverages in the mini frig, as well as in the lounge.",FB
and loved the complimentary wine in the evening!,FB
"Superb service, tasty (but expensive drinks) at the bar, and a terrific Times Square location make the Chatwal hard to beat.",FB
Have a meal at the lambs club resturant and gaze at all the historic photo's of days gone by and the starts of Broadway that used to frequent the joint.,FB
Not only did they have a bottle of champagne in the room for our big weekend but at every turn they were respectable and completely accommodating.,FB
The lobby offers hot coffee/tea/cocoa in the morning and 2 newspapers (WSJ & NYTimes).,FB
Prices for food and services seemed a little steep (not sure how they compare with other hotels in the city) but we found a diner only a few doors down which had good food at good prices.,FB
"We paid over $60 for 2 bowls of oatmeal, 2 orders of toast, 1 yougart, coffee and tea.",FB
"With 20% tip, our breakfast was $78.01.",FB
"Breakfast: there was an argument about whether or not I was allowed to order the continental breakfast, being first told no and later told yes.",FB
And then there was the issue with the eggs.,FB
"Even when I told them how many minutes to boil the eggs, the cook could not do the eggs even half way cooked to wear I asked.",FB
The location is perfect and doors away is the cutest little diner that serves a great brealfast.,FB
The darker style rooms were a blessing for resting and the breakfast is a nice touch that it's free but as been said before don't worry if you miss it.,FB
It was good to have tea/coffee fascilities in the room.,FB
the Indian restaurant next door is also worth a visit.,FB
"Furthermore, an in-room kitchen is pictured among the hotel photos, which lead me to believe that I could expect this amenity.",FB
"The omlette was delicious, and filling out my breakfast form the night before, and hanging it on my door knob, quickly became a ritual.",FB
The kitchen was an added bonus as there is a Supermarket across the way where you can get a wide range of food.,FB
The food here is just excellent (breakfast and room service); I would eat here even if i was not staying here.,FB
"Sarah at the bar served us a specialty cocktail from the menu and it's now one of my favorite drinks, I just hope my bartender at home can make them as well as she did!",FB
"delayed check in (computers were down), entered a dark, gloomy room to a horrible musty odor, had a quick lunch in resaurant before a show..........the food was inedible, overly salted and greasy.......requested soymilk for my coffee that curdled as i poured it.",FB
"the waiter said ""their brand does that, pour it slowly and stir briskly""......needless to say, i didn't take his advise!",FB
"besides, the coffee was so stong that it tasted like acid...expected much more from a top chef restaurant, geoffrey zakarian, where are you????",FB
The food is really good and the rooms very spacious for New York.,FB
"We particularly loved the restaurant manager, Tim, who took great care of us and was so funny and attentive to us.",FB
"Oh and it was my birthday so they nicely left us a note and some cupcakes in the room, which was great!",FB
The wine hour is always worth a visit even ten after a longs day sightseeing and shopping...,FB
"A big thank you to Neville who sent Champagne, cupcakes and chocolates up as a special treat - what a lovely touch.",FB
Lots of nice restaurants and delhi's close by.,FB
WIne hour was marvellous!,FB
We were really impressed and the bar and atmosphere was delightful.,FB
Recommend Tony's restaurant off Times Square if you're looking for a brilliant meal at reasonable prices.,FB
Don't think we even ate half!!,FB
They had the best complimentary coffee in the lobby in the morning and the best hot apple cider in the evening.,FB
We hung out in the lobby and the library sipping our apple cider in the evening.,FB
"Unfortunately, we did not eat in the hotel restaurant but a lady in the elevator told me that it was great.",FB
Within a 5 block radius there are plenty of restaurants and Irish Pubs (which happen to be my favourite!,FB
"), so the hotel ammendities were not that important to me on this trip.",FB
"There is a good, reasonably priced, family style restaurant at the end of the block called ""the red flame"".",FB
Great breakfast diner restaurant for it's price.,FB
We received a free breakfast with our reservation.,FB
The orange juice was fresh squeezed and delicious.,FB
The basket of pastries were fresh and the fruit was freshly cut.,FB
Our waiter was very nice and made sure we had everything we needed.,FB
The room includes a buffet breakfast.,FB
The suite includes also small kitchenette.,FB
"According to the information provided to us at the time of reservation, the refrigerator shall be ""stuffed with selection of non-alcoholic beverages"".",FB
And the reality two non sparkling bottles of water.,FB
If I wanted to have some coke it was necessary to use room service.,FB
They had a nice buffet breakfast included.,FB
The wine hour was a nice touch...can't wait to stay there again!,FB
Interior of The Lambs Club restaurant is also really lovely.,FB
Cool bar.,FB
Free shoe shine and you have a butler who can handle things like pressing your suit or dress for dinner.,FB
There was a kitchenette incluing a mini dishwasher.,FB
All non-alcoholic drinks were included in the room rate.,FB
"Since my husband is Hyatt diamond, breakfast for all four adults was included in the rate and we were able to have it delivered to our suite through room service.",FB
The breakfast came from the restaurant downstairs - the shop and everything was delicious.,FB
"It was nice to have a refrigerator to store cold drinks, leftovers and breakfast items.",FB
Kitchenette is a godsend and whilst small has everything you need.,FB
wine glasses etc.,FB
"Our room had a coffee machine, which was re-stocked with coffee pods and creamer every day by the cleaning staff.",FB
"There is also a great restaurant next door, the owner was very nice and makes an effort to greet his customers (and remembers the ones who go back multiple times like us!).",FB
Appreciated the free bottled water.,FB
Breakfast is pretty basic and served with plastic plates and cutlery however it did the job.,FB
They have “happy hour” in the afternoons where you get 2 free drinks and nibbles.,FB
I was mortified though when my red wine was served cold!,FB
I've only eaten at the restaurant during breakfast when they have the buffet.,FB
"During breakfast during my last visit, the waitress came by one time to bring coffee and I never saw her again until I had to track her down to bring the check.",FB
The hotel is decent with pleasent rooms and the kitchenette is very helpful for those of us who are here for a long period of time.,FB
"Godiva chocolates were placed on our pillow at night, which you do not see often nowadays.",FB
"There is no casual area to have a coffee or snack, just a small lobby with a couple of chairs so if you are staying here for any length of time, you are stuck in your room.",FB
There was a box of Godiva chocolates and flowers welcoming us.,FB
We had been eating in a lot of restaurants and decided to stay in one night.,FB
I said to my husband all I feel like is a toasted cheese sandwich.,FB
We get our order – two plates with covers.,FB
"First thing we notice, only one glass of water, we laugh.",FB
Then we lift the lid and were shocked.,FB
"The toasted sandwich was that, a cheese toasted sandwich.",FB
"Not what you expect from a five star kitchen: there was no parsley for decoration, no fries, no salad just plain crappy white bread with plastic cheese and the crusts cut off and it was very dry (took a photo of it).",FB
Yes but guess what we paid when I asked my husband what the amount was on the bill - $41.00 for two toasted sandwiches and one glass of water.,FB
I would not have minded if we got some fries and salad with that.,FB
In all my travels and I have been travelling most of my life that would go down as the worst hotel dish I have seen and the biggest RIP OFF!,FB
"By the way, based on this dish we did not even want to waste our time and money going to the restaurant.",FB
"My tip if you are staying at the Sherry, go around corner to the deli we got beautiful sushi (spicy crab) for $5.75.",FB
Oh and I checked what they charged for a toasted cheese sandwich - $12 but you got ham with that and tomato soup plus a bread basket and two glasses of water.,FB
Breakfast is fine - pleasantly surprised by the Stoneyfield Farms yogurt...nice perk Ess-A-Bagel is around the corner if you want a true NY bagel.,FB
"3. small but important things that better anybody's stay, such as breakfast, free internet, biz center and more.",FB
Tje little bar is cozy and has a vibe too.,FB
There are also numerous bars and restaurants nearby - particularly in the Flatiron district.,FB
If you are a Kimpton In Touch member you receive free wifi for your stay and also a $15 gift card to use in the mini-bar.,FB
"The wine hour is a nice bonus, however, we only went once.",FB
"The hotel also offers complimentary tea and coffee in the lobby area in the morning - personally, we would have preferred a coffee machine/tea station in our room.",FB
"We had Thanksgiving dinner at the hotel, and that was a very good experience, even special.",FB
"Every night, I was presented with a complimentary evening snack.",FB
"Although this wasn't in my package, I was given complimentary breakfast vouchers, and I made use of the shoe shine service which also was a nice amenity.",FB
"You are walking distance from many great restaurants and attractions, and a couple train stations (including Grand Central,) so you can get nearly anywhere by subway or train.",FB
"Juices, water, delicious teas, and nutritious snacks!",FB
"I think there may have been a beer or two, but I did not notice.",FB
Breakfast?,FB
Yum!,FB
As a diamond member I got a huge made-to-order breakfast that was about as good as I have ever had.,FB
"Oh, and I called for breakfast ""before hours"" to have it delivered when ""breakfast began,"" and there was a gentle knock on my door at the appointed time.",FB
I think the person bringing the food arrived a couple minutes early and waited for the precise second to knock.,FB
Beacon Liquors next store for that nice bottle of wine.Seems to have many international guests.You can pay a lot more money in NYC but you won't do better.,FB
The kitchenette was nice with a full fridge.,FB
Only complaint is that there was no bottled water to buy or have as a guest amenity.,FB
- Daily food/cocktail hour from 5-7pm with delicious sandwiches and soft drinks/beers.,FB
Useful for hungry kids,FB
- Free breakfast is a decent sized buffet,FB
There are plenty of bars and restaurants within a mile (and even more in Downtown).,FB
"The breakfast buffet is nothing special, but is a nice touch.",FB
They have a pretty good breakfast menu and a breakfast buffet that is around $20.,FB
We went out to eat and brought back leftovers and they provided us with a fridge and microwave.,FB
Attended a conference here and the food was served nicely and was good for conference food!,FB
"Breakfast is good, with a good selection of items, including cooked to order eggs.",FB
Many folks had heaped plates of food which is a good indicator.,FB
"I felt that it was a bit too much self service, during the day could not get anything to eat (apart from the horrible microwave food available from the tiny shop (there was a microwave in my room - weird!).",FB
"No mini bar in my room, so waking up thirsty with nothing to drink not nice (too many margaritas meant early morning trip to the hotel shop in my jammies).",FB
"Bar was also closed during the day so I could not purchase a bottle of wine to take when visiting friends..... pool area ok.... really just a sectioned off part of the car park, so as long as your not shy in your bikini its fine ;-)",FB
I was there on business and it was very handy for a lot of the large oil and gas companies.,FB
"They also have better than average breakfast menu but I believe without my company rate (breakfast included), the breakfast would be around $10.",FB
"I guess this Extended Stay was recently upgraded to a Deluxe, but it is still just an extended stay property but with bagels and muffins.",FB
"High level, sophisticated place, with an excellent restaurant and seamless service.",FB
"We dined at the restaurant in the hotel, they messed up our order a couple of times.",FB
"And, the bar/restaurant in the lobby has a great atmosphere and a pretty decent menu.",FB
We enjoyed the buffet breakfast on Sunday - $10.95 for a buffet that included your beverage.,FB
There are a handful of restaurants around the hotel.,FB
"Hoping to take advantage of the breakfast buffet (scheduled to open at 6:30 am), we came down at 6:20 am: But, the buffet wasn't even opened until 6:40.",FB
So much for breakfast.,FB
It does have a sweet spot next to a dinner movie theatre and shops.,FB
"Alex's Bistro inside the hotel was top notch (and top price) and everything was excellent except for the turtle soup which smelled,tasted, and looked unappetizing.",FB
Continental breakfast is catered from the La Madeleine and excellent.,FB
"Lots of fruit choices, cereal, and pastries are available.",FB
They serve lattes and cappuccinos as well.,FB
"The only complaints are that we requested breakfast by hanging the tag on the door, and it was never retrieved, and several of the staff speak very broken English and had a hard time understanding our requests.",FB
Breakfast in the morning was promptly served and good.,FB
"The continental breakfast was perfect for us, convenient with a nice selection of food items and drinks.",FB
"In the meantime, I asked her to find the address of a pizzeria in Brooklyn and she printed the pizzeria's info and brought it to me.",FB
"They have free parking (though paid parking is only $2 a day around the hotel), a shuttle to downton during the week, and free snacks, wine and beer Monday through Thursday afternoons.",FB
Breakfast was decent.,FB
The executive lounge has a decent selection of items during breakfast and cocktail hour.,FB
"There is no mini-fridge, but you can request one when you check in.",FB
It was half cold and sub par.,FB
I had breakfast in the hotel restaurant one morning.,FB
It had the usual Hilton Buffet option which I always enjoy.,FB
The buffet is a quality buffet with cook to order items and a selection of hot and cold items.,FB
"It is a bit pricey, but worth it.",FB
"Please note that the ""spencer's steakhouse"" restaurant has closed.",FB
It will be replaced by a mexican place of some sort although it didn't appear that would be the case anytime soon.,FB
"My job requires it, so between the free wifi and the snacks/continental breakfast in the EL, the slight increase in the room rate is worth it to me.",FB
,FB
"Room - nice enough and clean enough, bed very good as always, toiletries again replaced hap-hazardly and noisy window AC",FB
,FB
"Breakfast - greasy cooked sausage and bacon, had an omelette which was old and rubbery and some white bread toast which was dry, missed the next couple of mornings even though free with my room rate as really didn't fancy it",FB
"Dinner - ate there one night as couldn't be bothered going elsewhere, cobb salad was excellent, burger was not very good, probably a frozen one with plastic cheese - would eat a salad here again.",FB
There are plenty of restaurants and stores in the area and the location is right off the I-10 Freeway.,FB
"Perhaps the nicest surprise is a small private dining room hidden behind the wine rack in the restaurant, which can only be accessed by walking through the kitchen.",FB
"Since the food and food service are both good, it makes a quirkily cozy addition to a meal.",FB
"As a Marriott Rewards elite member, I was given a free breakfast at the hotel restaurant (because there is no executive lounge) - which was very tasty.",FB
We had both breakfast buffet and dinner at the hotel restaurant.,FB
"While we found the dinner entree menu to be slightly limited, the food was well prepared.",FB
Breakfast in the morning was one of the best ever!,FB
"Fresh fruit, cereals, etc.",FB
They also made cappuccino / espresso / etc upon request!,FB
"(It was a grilled cheese, BTW), ""Can I get an early check in?",FB
"Hotel is surrounded by delightful shops, restaurants and bars.",FB
Fabulous hotel bar.,FB
I had dinner in the restaurant and service and food were flawless.,FB
"After checking in, we were tired and hungry, so we found the restaurant downstairs which was still open.",FB
"Our food was very good, so good that we decided to go back the next morning for the breakfast buffet.",FB
"The buffet was exceptional as well, with a large variety of options.",FB
Excellent quality food.,FB
I was pleasantly surprised to find champagne and chocolates (excellent ones!),FB
"OtherPosition,breakfast ,",FB
Restaurant is expensiveConvenient for domestic airport.,FB
"Old freeze, almost useless in the room.",FB
Breakfast MN o Comments,FB
The food is above average.,FB
"The roof top restaurant food is so-soSouth Indian Breakfast is good, lot of choices & good tasting.",FB
Too expensive food and beveragesThe room,FB
Outside food strictly not permitted.,FB
Room service chef not defining the dishes and portions accurately.,FB
"Next to domestic airport, sumptuous buffet spread whether breakfast or lunch/dinner, good taste",FB
Breakfast too expensiveGood ambience,FB
Non availability of some items during breakfast and handling of the crowd during breakfast. Staff friendly and helpfull,FB
"I felt claustrophobic inside! Restaurants, buffet spread",FB
Food was over charged heavily at the rooftop restaurant.,FB
Service at the restaurant and variety in the breakfast,FB
Cost of liquorBreakfast,FB
The seating during breakfast should be arranged by staff because they just ask the room number that's it the hotel is full and if it is a single guest it is difficult for them to get a tableThe bed was comfortable,FB
Food was very expensive and not particularly tasty.Bed was extremely comfortable.,FB
THE COST OF THE ALCOHOLIC BEVERAGE AND FOOD IS ABNORMALLY HIGH.,FB
ONE PEG OF LARGE VODKA WILL COST YOU RS.,FB
THE SOUTH INDIAN RESTAURANT  WAS VERY GOOD .,FB
THE OFFER AWESOME BREAKFAST.,FB
Food smells from the adjoining rooms come in as well...Excellent restaurants and coffee shop.,FB
Food every expensive.,FB
The buffet lunch could have been better for the price charged.,FB
"They stopped me carrying take out food to my room - silly policy of no outside food - first and only hotel to do so in my experience, and I have travelled all over the world.all good",FB
Shame breakfast and internett are not included in the price.,FB
Somewhat expensive.Food is excellent.,FB
"mini bar and food totally overpricedStaff were marvellous, hotel beautiful",FB
while the food array is big it is too expensive if you want to eat ala carte.. overall wont stay there again.Great location,FB
Breakfast really should be complementary.,FB
Food prices. Prompt service,FB
But roof top resturent,FB
Food was overpriced.Stay was comfortable,FB
Food,FB
Many options to eat on Nehru Road within short walk.,FB
Food is very expensive compared with similar hotels.Very close to the airport.,FB
Pricey Food,FB
Food quality was OK compared to the costLocation is good,FB
Breakfast and wifi cost extra,FB
 Potatoes is not available. Very near to domestic airport with very embience of hotel,FB
In Room Dining Service made a mistake in sending the food but then gave me a complimentary dinner.,FB
"Orchid is located near airport.Food is excellent, the roof top is amazing and amazing food.the breakfast is great.",FB
and coffee delicious.,FB
The team is very reactive.,FB
food really good,FB
Restaurants are overpriced.,FB
No proper  menu for lunch and dinner.,FB
The extremely high charges for getting food in the grill restaurant at the roof garden.They upgraded my room to a suite without asking it and without extra charges.,FB
"Comfortable room, good in house restaurant and bar.",FB
Evening dinner package is good value for money with unlimited wine.,FB
The food was good,FB
Vegetarian Breakfast at Vindhya is awesome.Very Courteous and friendly staffService and accommodation is very good,FB
Food Enjoyment good food,FB
Breakfast too busy. ,FB
The price of a normal basic beer at the rooftop bar for 800 Rupees (800 Indian Rupee equals 9.736 British Pound).,FB
"No kingfisher beer stocked, so no choice.The environmentally friendly focus of the hotel.",FB
They should allow people to get food from outside.,FB
As the this hotel's food doesn't seem to be very healthy.Very limited options in western breakfast and it was same everyday.,FB
Food is excessively expensive,FB
foop taste quality and quantity was very nice..,FB
"When we shouted from inside after third time, after that nobody tried again.There was some party going on in the hotel on the night we stayed there so when we ordered food, we were told only two three items were available from the whole menu for dinner.",FB
The food was not at all tasty.,FB
We ordered shahi paneer and dal makhni.,FB
The breakfast buffet was very poor.,FB
"The spread was very less with only poori bhaji, sandwich, bread butter and watermelon which were finished before even all the guests had breakfast.",FB
The cutlery was not clean.,FB
"The restaurant was of the size of the room in which we stayed with just one long table with a seating capacity of 10-12 ppl, and one small square table in center of three sofas.",FB
There was a lot of noise in the breakfast area and above that they played loud bollywood numbers in the restaurant.,FB
The food was again not at all tasty.,FB
"The hotel is really very easy to locate it being near 32 milestone a prominent place on highway.The stay is just like staying at home.The free buffet breakfast adds another feather in the cap.Keep it up.Food is good with a lot of variety at Reasonable rates.Strongly recommend for everyone,be it family,individuals or groups.Waiter Sh Karvinder is perfect",FB
Food was excellent.,FB
Breakfast offered was simple and average taste like most of the similar hotels.overall I would not recommend this property unless management takes care of above comments seriously.,FB
. good food..especially paranthas,FB
The quality of the breakfast over all can be better.,FB
The tea taste terrible.,FB
"great breakfast, nice roof top restaurant (north indian cusine), good gym and business centre, clean confortable, nice staff.",FB
Good buffet breakfast with wide range of variety.,FB
